# wavelength(nm) flux flux_error
2.099085230134393441e+03 1.100963548411261206e+00 1.083943112518448576e-01
2.099091561276470202e+03 1.163169263277671117e+00 1.013930077362737159e-01
2.099097892253570990e+03 1.114762929528110069e+00 9.996260944214181710e-02
2.099104223065693532e+03 1.123031114515923745e+00 9.891322774118277428e-02
2.099110553712835099e+03 1.050007035613462314e+00 1.100674968272113835e-01
2.099116884194993872e+03 1.033810122877007576e+00 1.053581799837181449e-01
2.099123214512166669e+03 1.071160277987867726e+00 1.089782228962480753e-01
2.099129544664350306e+03 1.253814783389076704e+00 1.046715671142902648e-01
2.099135874651543872e+03 1.165429502143735307e+00 1.183015383197201231e-01
2.099142204473743277e+03 1.089161739891931990e+00 1.518346034055083338e-01
2.099148534130947155e+03 9.715369433054233950e-01 1.518346034055083338e-01
2.099154863623151869e+03 8.437769231975084105e-01 1.191637054716727373e-01
2.099161192950355144e+03 8.394928915664607860e-01 1.226042494882661205e-01
2.099167522112555162e+03 8.730644775013715053e-01 1.169088165290990966e-01
2.099173851109749194e+03 8.448518673089882025e-01 1.081427979700842062e-01
2.099180179941934057e+03 8.980674331704812108e-01 1.053983217871064526e-01
2.099186508609107932e+03 1.022938598032477886e+00 1.043723295807723467e-01
2.099192837111267181e+03 9.340357744316640787e-01 1.059619422139080613e-01
2.099199165448410440e+03 9.326778932841325309e-01 1.038704801229009406e-01
2.099205493620534980e+03 9.004186686337188883e-01 1.096830034132066367e-01
2.099211821627637619e+03 7.619833062544751900e-01 1.466960278749284419e-01
2.099218149469715627e+03 9.977474091745635043e-01 1.518346034055083338e-01
2.099224477146767640e+03 7.271204982774567283e-01 1.155140694245213318e-01
2.099230804658790021e+03 7.579963614756189960e-01 1.168656022665300331e-01
2.099237132005781405e+03 7.383316472921319651e-01 1.061854068585346561e-01
2.099243459187737699e+03 8.763034351057069626e-01 1.088341098035470467e-01
2.099249786204657539e+03 7.816447839843569945e-01 1.192847524285342020e-01
2.099256113056537743e+03 8.380369691918010400e-01 1.089621527333661521e-01
2.099262439743376490e+03 9.729613938467075451e-01 1.131248931041895500e-01
2.099268766265170143e+03 9.771840542575596089e-01 1.025016798766198306e-01
2.099275092621917338e+03 9.616194778811183452e-01 1.030049718841418993e-01
2.099281418813614437e+03 1.113489528021685881e+00 1.099051984770975238e-01
2.099287744840259620e+03 1.034360574007942013e+00 1.001126920086376909e-01
2.099294070701850160e+03 1.014986658648525442e+00 1.026759315734289690e-01
2.099300396398383327e+03 1.121245236934435452e+00 1.113846444777092937e-01
2.099306721929856849e+03 1.062128755575998174e+00 1.277522266796288497e-01
2.099313047296267996e+03 1.009580591030611929e+00 1.130938212516430369e-01
2.099319372497614495e+03 1.033721247723658365e+00 1.229889092610570028e-01
2.099325697533893162e+03 9.869478263276637575e-01 1.106268716137666225e-01
2.099332022405102180e+03 9.274708231748949316e-01 1.151066936987580197e-01
2.099338347111238818e+03 7.116683348826814415e-01 1.345233507127369665e-01
2.099344671652300349e+03 9.412014007488693768e-01 1.113979826002693130e-01
2.099350996028284044e+03 8.853692345414927445e-01 1.074389894659073530e-01
2.099357320239188084e+03 8.743809860875423334e-01 1.007037111642341692e-01
2.099363644285008832e+03 9.019645520475018108e-01 1.081298667021246274e-01
2.099369968165744922e+03 9.824028103958457603e-01 1.069887255208619298e-01
2.099376291881392717e+03 9.971708089124933228e-01 1.059791355509527300e-01
2.099382615431949944e+03 1.094906739648758842e+00 1.030221906527352960e-01
2.099388938817414783e+03 1.071800806242930726e+00 1.013300113551339754e-01
2.099395262037784505e+03 1.000049021318533793e+00 9.938600435978725556e-02
2.099401585093055473e+03 1.037603290922217703e+00 1.125552445681799740e-01
2.099407907983226778e+03 1.055981682368483110e+00 9.923082229331812998e-02
2.099414230708294326e+03 9.605826841222353529e-01 1.072729917132970723e-01
2.099420553268256754e+03 1.009203656216983269e+00 1.042562987988125689e-01
2.099426875663110877e+03 1.033606227757046359e+00 1.053568450639791182e-01
2.099433197892854423e+03 9.695109592463843073e-01 1.177890581080218851e-01
2.099439519957484663e+03 1.055249248708671983e+00 1.039755513264085662e-01
2.099445841856998868e+03 8.678305064693243587e-01 1.027376518322587057e-01
2.099452163591394765e+03 8.963375662278623146e-01 1.418591072592743918e-01
2.099458485160670534e+03 1.008091088842814509e+00 1.518346034055083338e-01
2.099464806564822084e+03 9.369606849640618185e-01 1.518346034055083338e-01
2.099471127803848049e+03 nan 1.518346034055083338e-01
2.099477448877745701e+03 7.252904954919541236e-01 1.021204214838893204e-01
2.099483769786511857e+03 8.333546570089553907e-01 1.069343389406113148e-01
2.099490090530144698e+03 8.420862242482323179e-01 1.137348963775579175e-01
2.099496411108641041e+03 8.295567496975713162e-01 1.036650181506498791e-01
2.099502731521999067e+03 8.879214510732683641e-01 1.058336362482561327e-01
2.099509051770215592e+03 9.604844955118830852e-01 1.031278261646148275e-01
2.099515371853288798e+03 1.018316480058510942e+00 1.049232990137776017e-01
2.099521691771215501e+03 1.059452638143033809e+00 1.019841228777019215e-01
2.099528011523992973e+03 1.106427409158172059e+00 1.057410081645724920e-01
2.099534331111619395e+03 1.089899638431592432e+00 1.007086208050283344e-01
2.099540650534091583e+03 1.142092945487798383e+00 1.169360460389998330e-01
2.099546969791407719e+03 1.209639690350748920e+00 1.021242618297139026e-01
2.099553288883564619e+03 1.132810112662603119e+00 9.531302642901835764e-02
2.099559607810559555e+03 1.091845979746163264e+00 1.089184208805480669e-01
2.099565926572390708e+03 9.828031257336926618e-01 1.119838589346238006e-01
2.099572245169055350e+03 1.035476840365446405e+00 1.099358363972075814e-01
2.099578563600550751e+03 1.006766996756246701e+00 1.058613317357806338e-01
2.099584881866874184e+03 9.470687787787753775e-01 1.195834482855559489e-01
2.099591199968023830e+03 1.041430184922172542e+00 1.036201562512393398e-01
2.099597517903996049e+03 1.023801152174583784e+00 1.228006402779758671e-01
2.099603835674789025e+03 1.042169759640818372e+00 1.031375764980053816e-01
2.099610153280400027e+03 1.112375402234174304e+00 1.012405615940276532e-01
2.099616470720827238e+03 1.101495882934339532e+00 1.035468978626133685e-01
2.099622787996066108e+03 1.102726314672219488e+00 9.882425984892018178e-02
2.099629105106116640e+03 1.106137539541938608e+00 9.727455107911099630e-02
2.099635422050974285e+03 1.109841774706207485e+00 9.933478477480436886e-02
2.099641738830638133e+03 1.237242553982540239e+00 9.407820152683336878e-02
2.099648055445104092e+03 1.206773416709798763e+00 9.807312246144384016e-02
2.099654371894370797e+03 1.165332290858483999e+00 1.094541092062864263e-01
2.099660688178435066e+03 nan 1.045498124463117018e-01
2.099667004297294170e+03 1.183473637411619706e+00 1.350267310757194417e-01
2.099673320250946745e+03 7.931128479035393086e-01 1.518346034055083338e-01
2.099679636039388242e+03 1.128992698507228498e+00 1.113969130660616424e-01
2.099685951662618209e+03 9.961675341332697498e-01 9.912320214850116329e-02
2.099692267120633005e+03 9.914108966825072589e-01 1.068264119297835518e-01
2.099698582413430358e+03 1.039508995607218100e+00 1.046741192519023145e-01
2.099704897541007085e+03 9.952094243371820692e-01 1.005738175478579355e-01
2.099711212503361821e+03 9.129314576964248085e-01 1.074403675416980980e-01
2.099717527300491838e+03 8.606765257850174100e-01 1.141071739139605384e-01
2.099723841932393043e+03 8.644249432323046767e-01 1.081583312188428986e-01
2.099730156399064526e+03 9.244069598502697716e-01 9.774386738808370223e-02
2.099736470700503560e+03 9.225918234300142240e-01 1.008367081381447705e-01
2.099742784836706960e+03 8.425704676678833493e-01 1.045072640445633555e-01
2.099749098807672453e+03 7.894734711132112004e-01 1.005657781594151562e-01
2.099755412613397766e+03 8.229233380621672200e-01 1.054663070974476841e-01
2.099761726253880624e+03 8.362434173713574337e-01 1.143167780851869902e-01
2.099768039729116936e+03 8.081518728424992304e-01 1.018841612841247801e-01
2.099774353039105790e+03 8.866196949184511622e-01 1.116758177567165333e-01
2.099780666183844005e+03 8.989611280350928713e-01 1.222764622966495268e-01
2.099786979163329306e+03 8.799560855813571836e-01 1.108756212693041976e-01
2.099793291977558511e+03 9.350503613538930781e-01 1.044661508079895995e-01
2.099799604626529799e+03 8.984013305985107944e-01 1.081085343011780747e-01
2.099805917110240898e+03 9.669541344480528933e-01 1.066824775010949272e-01
2.099812229428688170e+03 1.048949538847735896e+00 1.159963130559600458e-01
2.099818541581869340e+03 9.032734137644948813e-01 1.376827256281082934e-01
2.099824853569783045e+03 9.553553499357336776e-01 1.361165846101321519e-01
2.099831165392425191e+03 9.649333765416522324e-01 1.266106933660772205e-01
2.099837477049793961e+03 9.734879534657022715e-01 9.666180773509379376e-02
2.099843788541887079e+03 1.003066484587339824e+00 1.002303250751766517e-01
2.099850099868701818e+03 1.025689445252536469e+00 1.105139407489878905e-01
2.099856411030234995e+03 8.888159899851939549e-01 1.074078140909894424e-01
2.099862722026484789e+03 8.795284749951758352e-01 1.140674691654654516e-01
2.099869032857448474e+03 7.706264707942982461e-01 9.607518890282712443e-02
2.099875343523123775e+03 8.778189096844777328e-01 1.020616509581914466e-01
2.099881654023507508e+03 8.362436998203732763e-01 1.137325247368102116e-01
2.099887964358597401e+03 8.384895245310509670e-01 1.111586627692115886e-01
2.099894274528391634e+03 7.738647051009223121e-01 1.053571419235931478e-01
2.099900584532886569e+03 8.138519810172994973e-01 1.125887166670075656e-01
2.099906894372080387e+03 nan 1.518346034055083338e-01
2.099913204045969906e+03 8.874469954457735454e-01 1.033255711040254876e-01
2.099919513554553305e+03 9.172064463831767211e-01 9.757128137110837596e-02
2.099925822897827857e+03 8.384350193074334712e-01 9.861394169637584250e-02
2.099932132075790378e+03 8.730145831941538148e-01 9.666053269079169508e-02
2.099938441088439504e+03 9.187989498283001266e-01 1.080703251869737924e-01
2.099944749935771597e+03 9.226443404601850640e-01 1.218934596387639541e-01
2.099951058617784838e+03 8.750253449794251903e-01 1.026866721386145431e-01
2.099957367134476044e+03 9.860410239333876614e-01 1.050445266102659481e-01
2.099963675485843396e+03 1.081085469132086807e+00 1.216926403773578025e-01
2.099969983671883710e+03 1.053510950557106529e+00 1.092658576309754326e-01
2.099976291692595169e+03 1.067152049870113029e+00 1.036602066977226760e-01
2.099982599547974132e+03 1.100108285581534728e+00 1.022282521470219280e-01
2.099988907238019237e+03 1.140007146546924810e+00 1.010470270533789516e-01
2.099995214762727301e+03 1.178256594020424153e+00 1.012598739778613199e-01
2.100001522122096048e+03 1.214976631976352861e+00 1.044942064660145664e-01
2.100007829316122297e+03 1.254265147910304190e+00 1.157446454795730689e-01
2.100014136344804683e+03 1.214198529782870128e+00 1.016564687371220577e-01
2.100020443208140023e+03 1.026009237195566692e+00 1.083299323066660991e-01
2.100026749906125588e+03 1.117723329722115855e+00 1.129383965611404222e-01
2.100033056438759104e+03 1.167923386550260956e+00 1.197054578305231792e-01
2.100039362806037389e+03 1.209273370374831069e+00 1.128895042592396591e-01
2.100045669007959077e+03 1.165624828833293991e+00 1.144167956401796887e-01
2.100051975044520987e+03 1.235735827488815275e+00 1.056152730129718970e-01
2.100058280915720388e+03 1.225648549837147661e+00 1.029110219089951345e-01
2.100064586621555009e+03 1.114829517910615575e+00 1.297049841075531285e-01
2.100070892162022119e+03 1.023320586374081742e+00 1.180966964626114918e-01
2.100077197537119901e+03 9.285970120167503783e-01 1.477792738091587288e-01
2.100083502746844715e+03 8.990860430655331914e-01 1.222620252184045547e-01
2.100089807791194744e+03 8.909705725681953403e-01 1.137033343346291608e-01
2.100096112670167258e+03 9.941105596162341795e-01 1.118878391680008522e-01
2.100102417383759530e+03 9.869980388735357657e-01 1.171198844576928355e-01
2.100108721931969740e+03 8.779249866187599505e-01 1.038877392348147577e-01
2.100115026314794250e+03 9.428526889595113536e-01 1.067511165111508509e-01
2.100121330532231696e+03 1.027810913254908032e+00 1.023343595395284356e-01
2.100127634584278439e+03 1.086688562288806725e+00 1.057695555029865286e-01
2.100133938470933117e+03 1.167736474848597439e+00 1.109687249916742752e-01
2.100140242192192090e+03 1.060416307935137192e+00 1.088407449205678196e-01
2.100146545748053086e+03 1.064639910886427066e+00 1.075117071860004075e-01
2.100152849138513830e+03 1.040593660491290873e+00 1.147686238229795874e-01
2.100159152363572048e+03 9.877909344236499578e-01 1.208795445083733766e-01
2.100165455423224103e+03 9.771477446823455537e-01 1.472778931898659771e-01
2.100171758317469539e+03 9.524796317884419716e-01 1.199137217638019115e-01
2.100178061046303355e+03 8.624474398870263236e-01 1.206960569730931576e-01
2.100184363609724187e+03 9.170770115776510911e-01 1.050686425911418614e-01
2.100190666007730215e+03 9.946938008082800708e-01 1.038009999317550669e-01
2.100196968240317801e+03 1.071591906241417869e+00 9.694642086446882134e-02
2.100203270307484672e+03 9.193918075463117789e-01 1.060679796281233794e-01
2.100209572209228554e+03 9.263714777155864777e-01 1.020008376289864016e-01
2.100215873945546264e+03 9.778314729511458081e-01 1.242281181482525060e-01
2.100222175516436437e+03 9.633654026311379015e-01 1.234503841929963930e-01
2.100228476921895435e+03 1.107083508694831409e+00 1.259880269664286623e-01
2.100234778161920985e+03 1.034559772200728256e+00 1.153105837372623149e-01
2.100241079236510814e+03 1.005685578526984258e+00 1.219581165099128534e-01
2.100247380145662191e+03 1.132254270318854061e+00 1.039734776084290102e-01
2.100253680889373300e+03 1.104511135554918644e+00 1.019359036757820219e-01
2.100259981467640046e+03 1.158862400296627015e+00 9.961206773089209543e-02
2.100266281880461520e+03 1.192872948081559858e+00 1.079180330912766494e-01
2.100272582127834539e+03 1.227027025564321194e+00 9.736449011787449981e-02
2.100278882209755920e+03 1.216424645809275562e+00 1.023707872310837402e-01
2.100285182126223845e+03 1.081104095424399780e+00 1.053445894192211879e-01
2.100291481877236492e+03 1.020765225648719854e+00 9.934284579519545022e-02
2.100297781462789317e+03 1.152485209302639646e+00 1.025946123235462332e-01
2.100304080882881863e+03 1.100242026319143251e+00 1.201143056177841756e-01
2.100310380137510037e+03 9.533781470727211715e-01 9.957652807027277120e-02
2.100316679226672022e+03 9.115235805540286007e-01 1.419972173436352125e-01
2.100322978150365998e+03 1.034767211408197829e+00 1.518346034055083338e-01
2.100329276908587872e+03 1.045324704948328076e+00 1.518346034055083338e-01
2.100335575501336280e+03 1.006984346923042173e+00 1.148853309304537912e-01
2.100341873928608038e+03 1.050582163827368021e+00 1.151652979418980455e-01
2.100348172190400874e+03 1.058415854419980429e+00 1.153697074034309850e-01
2.100354470286712512e+03 9.295485741469617924e-01 1.198915180791921553e-01
2.100360768217540226e+03 9.854599668780189559e-01 1.219423770759562875e-01
2.100367065982880831e+03 8.800479282239868084e-01 1.303192264363184361e-01
2.100373363582732964e+03 8.955244661922636684e-01 1.293952650281222361e-01
2.100379661017092985e+03 7.556625069277908002e-01 1.332840678678571533e-01
2.100385958285959077e+03 nan 1.518346034055083338e-01
2.100392255389328511e+03 7.513032370196953691e-01 1.463652548418077348e-01
2.100398552327199468e+03 6.921512121964947806e-01 1.518346034055083338e-01
2.100404849099567855e+03 7.079438171578008587e-01 1.229873277068195964e-01
2.100411145706432308e+03 8.467849295383308439e-01 1.364464438847476924e-01
2.100417442147790098e+03 9.717372779344061184e-01 1.227430454287693762e-01
2.100423738423638042e+03 9.119602584247915589e-01 1.144317438030155593e-01
2.100430034533974776e+03 8.625679239193443371e-01 1.109734651842846642e-01
2.100436330478796663e+03 8.422319996905971440e-01 1.125584863730136748e-01
2.100442626258101882e+03 9.139811835646339810e-01 1.140666710186996197e-01
2.100448921871887705e+03 9.701738118724150262e-01 1.086776193686527503e-01
2.100455217320150950e+03 9.910013182415881028e-01 1.143185403468184869e-01
2.100461512602890252e+03 1.021986420500850645e+00 1.063072441143184665e-01
2.100467807720101973e+03 9.492950962569316475e-01 1.002997592479101113e-01
2.100474102671784749e+03 1.033225241409650330e+00 1.026325466609152443e-01
2.100480397457934941e+03 1.030798805063261714e+00 1.036723805918119967e-01
2.100486692078551187e+03 1.032560796688508642e+00 9.531796530663629030e-02
2.100492986533629391e+03 9.350886655873877906e-01 9.878417364406731627e-02
2.100499280823168647e+03 8.525585155731826292e-01 1.013849980495325764e-01
2.100505574947165314e+03 8.393799549482450217e-01 1.518346034055083338e-01
2.100511868905617121e+03 9.391400265886339360e-01 1.231561438178619128e-01
2.100518162698521337e+03 9.714076440158342374e-01 1.060717968752253049e-01
2.100524456325876145e+03 1.012025939056183432e+00 1.122662802469636401e-01
2.100530749787678815e+03 1.034714588397822821e+00 1.366264181855322002e-01
2.100537043083926164e+03 1.105459469216504953e+00 1.339233529686943425e-01
2.100543336214615920e+03 1.064103294976704861e+00 1.402261352614413425e-01
2.100549629179745807e+03 9.824447170932082418e-01 1.417570607449314679e-01
2.100555921979313553e+03 1.028070597962077004e+00 1.390121092005816017e-01
2.100562214613315518e+03 9.250560632681328332e-01 1.357432610956755548e-01
2.100568507081751250e+03 1.001701239567185153e+00 1.199913719657288019e-01
2.100574799384615744e+03 1.110863226043531826e+00 1.055876033603361797e-01
2.100581091521907638e+03 1.041883070423970103e+00 9.989033564013205524e-02
2.100587383493625111e+03 1.084381638205212495e+00 1.304890234458500609e-01
2.100593675299764527e+03 1.129985079312593843e+00 1.518346034055083338e-01
2.100599966940323611e+03 1.116209558394297474e+00 1.296337402017418428e-01
2.100606258415300090e+03 1.194002147031437255e+00 1.128079028647422377e-01
2.100612549724690780e+03 1.142476409956904915e+00 1.093873220163937704e-01
2.100618840868494317e+03 1.134306562999674473e+00 1.036164926077621368e-01
2.100625131846707518e+03 1.217648356826258604e+00 1.004253487620321017e-01
2.100631422659327200e+03 1.147691241380367932e+00 1.011396789252294731e-01
2.100637713306351998e+03 1.177624784940367375e+00 9.241905561204317998e-02
2.100644003787779184e+03 1.105165516490758337e+00 1.043019750374258453e-01
2.100650294103605574e+03 1.187746922117680182e+00 1.058514029573147386e-01
2.100656584253828896e+03 1.095044029509303352e+00 1.054391285232906261e-01
2.100662874238446420e+03 1.087201158883065899e+00 1.038004367518036153e-01
2.100669164057456783e+03 1.034667427038826304e+00 1.048574109313001046e-01
2.100675453710855436e+03 1.017826102342891836e+00 1.448336839453133185e-01
2.100681743198641470e+03 9.243513572085791941e-01 1.178193122580383778e-01
2.100688032520812158e+03 9.937542400760775996e-01 1.036974846601271261e-01
2.100694321677364314e+03 1.000372485425302660e+00 1.014786646762814160e-01
2.100700610668295667e+03 9.929699573253071287e-01 9.881247524452033137e-02
2.100706899493604396e+03 9.765053794107270146e-01 1.007454452008038764e-01
2.100713188153286865e+03 1.016101301660782941e+00 1.017688586259724998e-01
2.100719476647341253e+03 1.044921007843181204e+00 1.074793392624999178e-01
2.100725764975764832e+03 9.725470941890181908e-01 1.025893755975477578e-01
2.100732053138554875e+03 9.395948680492496319e-01 1.058231664454710730e-01
2.100738341135709106e+03 9.141038594571060383e-01 1.006418436348881507e-01
2.100744628967225253e+03 9.454945976377724381e-01 1.024993834320933744e-01
2.100750916633100132e+03 9.251320865033170193e-01 9.966539616484815234e-02
2.100757204133331470e+03 9.573197958295881493e-01 1.172281096237014764e-01
2.100763491467916992e+03 1.004454134868235649e+00 1.399552516398717139e-01
2.100769778636853971e+03 1.018685100940208921e+00 1.518346034055083338e-01
2.100776065640140132e+03 1.022130773695816508e+00 1.518346034055083338e-01
2.100782352477772747e+03 1.030420549465491664e+00 1.197037418823672789e-01
2.100788639149748633e+03 1.023456927106934256e+00 1.381693698795593006e-01
2.100794925656066425e+03 1.079666892737626505e+00 1.149649904456528648e-01
2.100801211996722941e+03 1.163509977455599254e+00 9.423928024719357976e-02
2.100807498171715451e+03 1.157449683787960648e+00 1.031313139216053915e-01
2.100813784181042138e+03 1.163426152561020999e+00 9.927888058129540061e-02
2.100820070024700271e+03 1.195061207273663717e+00 1.030779682159662647e-01
2.100826355702686214e+03 1.225835620708107587e+00 1.001093998878909014e-01
2.100832641214999512e+03 1.174479851285751275e+00 1.066392289677588895e-01
2.100838926561635617e+03 1.089356489246144699e+00 1.134784529095999028e-01
2.100845211742592710e+03 1.093164421964009314e+00 1.118208358630529281e-01
2.100851496757869427e+03 1.144307601120357676e+00 1.072043259487325539e-01
2.100857781607461675e+03 1.153819138429445390e+00 1.054218669252235258e-01
2.100864066291367180e+03 1.164994540067536111e+00 9.866639311056998873e-02
2.100870350809584124e+03 1.175390674843441507e+00 1.034066712500907592e-01
2.100876635162109324e+03 1.106604070638808945e+00 1.012268655108951726e-01
2.100882919348940959e+03 1.145509117184776215e+00 1.078485581123700271e-01
2.100889203370075393e+03 1.144462219916941415e+00 9.999736662828077882e-02
2.100895487225511260e+03 1.185034151449725570e+00 9.948909214923185029e-02
2.100901770915245379e+03 1.145252275260439934e+00 1.015224835748671506e-01
2.100908054439275475e+03 1.080067991776403558e+00 9.607694108160942659e-02
2.100914337797598819e+03 1.001502516001915088e+00 1.011779945444232082e-01
2.100920620990212683e+03 1.118772788314792654e+00 9.843269372468343992e-02
2.100926904017115248e+03 1.200884510183267695e+00 9.587933924841213207e-02
2.100933186878303331e+03 1.097527802431374155e+00 1.052429342983138283e-01
2.100939469573775114e+03 1.058804534896736982e+00 1.043965415620237286e-01
2.100945752103526956e+03 1.099475213120036932e+00 1.030978838699755790e-01
2.100952034467557041e+03 1.145055951714988529e+00 1.054268253937531014e-01
2.100958316665863094e+03 1.061745625407289007e+00 9.969991244184395196e-02
2.100964598698442387e+03 1.186157403387358311e+00 9.983691104686966133e-02
2.100970880565292191e+03 1.125371272941122269e+00 1.079339207932208111e-01
2.100977162266409778e+03 1.080531152122758076e+00 9.821993532681877470e-02
2.100983443801792873e+03 1.059595422883597093e+00 1.001482439488962789e-01
2.100989725171439204e+03 1.028843121880270051e+00 1.012306150622904327e-01
2.100996006375346496e+03 1.045536473854739468e+00 9.655113497825364155e-02
2.101002287413511112e+03 9.646036153107714339e-01 1.042096797508167555e-01
2.101008568285931233e+03 1.085120215053234194e+00 9.875650595990365099e-02
2.101014848992604584e+03 1.052333512611062449e+00 9.975914869869786927e-02
2.101021129533527983e+03 1.086598466669516982e+00 1.015673486533698322e-01
2.101027409908699155e+03 1.012196697575525661e+00 1.040518085807479592e-01
2.101033690118116283e+03 1.030578108497488987e+00 1.082850463190256074e-01
2.101039970161776182e+03 1.100138130630687439e+00 1.343842344993091409e-01
2.101046250039676124e+03 1.181385139238165793e+00 1.518346034055083338e-01
2.101052529751813381e+03 1.260503446437081232e+00 1.518346034055083338e-01
2.101058809298186588e+03 1.139441168512449476e+00 1.518346034055083338e-01
2.101065088678792108e+03 1.089991098060990593e+00 1.033631294872909417e-01
2.101071367893627666e+03 1.111160903475586936e+00 1.129915732025309483e-01
2.101077646942690990e+03 1.042584803509936320e+00 1.123984624565044915e-01
2.101083925825980259e+03 1.080016712041873106e+00 1.152622730806163176e-01
2.101090204543491382e+03 1.095986081997791572e+00 1.194888913704895417e-01
2.101096483095222538e+03 1.101739176466689507e+00 1.458627847247063736e-01
2.101102761481171456e+03 1.068720455066599850e+00 1.053985504199138612e-01
2.101109039701335405e+03 1.069200688498241458e+00 1.086546808069468739e-01
2.101115317755711658e+03 1.039445548419822396e+00 1.003404948542066938e-01
2.101121595644298395e+03 1.050421615514588680e+00 1.030319471741102666e-01
2.101127873367092434e+03 8.903779699841324335e-01 1.247134424840206646e-01
2.101134150924091500e+03 9.720622659855816527e-01 1.098424975967711159e-01
2.101140428315292866e+03 8.781036357870207754e-01 1.037891959250021173e-01
2.101146705540693802e+03 9.452148449258884755e-01 1.001243357585048510e-01
2.101152982600292489e+03 9.713211242691461855e-01 9.784698726542589986e-02
2.101159259494085745e+03 9.004571912275908252e-01 1.138493898016924855e-01
2.101165536222071296e+03 9.223324765864399088e-01 1.075199286444086938e-01
2.101171812784247322e+03 9.170224389467449555e-01 1.198040113097631476e-01
2.101178089180610186e+03 8.935023091972049691e-01 9.876709315250233046e-02
2.101184365411157614e+03 9.694890522653074605e-01 1.085183083289356504e-01
2.101190641475887787e+03 9.815531501606710174e-01 1.518346034055083338e-01
2.101196917374797067e+03 9.163588998256885221e-01 1.518346034055083338e-01
2.101203193107883635e+03 8.707747422746840993e-01 1.518346034055083338e-01
2.101209468675145217e+03 7.888544830115671314e-01 1.518346034055083338e-01
2.101215744076579085e+03 nan 1.518346034055083338e-01
2.101222019312182056e+03 nan 1.518346034055083338e-01
2.101228294381952310e+03 nan nan
2.101234569285887119e+03 nan nan
2.101240844023984209e+03 nan nan
2.101247118596239943e+03 nan nan
2.101253393002653411e+03 nan nan
2.101259667243221884e+03 nan nan
2.101265941317941724e+03 nan nan
2.101272215226810658e+03 nan nan
2.101278488969826867e+03 nan nan
2.101284762546987622e+03 nan 1.518346034055083338e-01
2.101291035958289740e+03 nan 1.518346034055083338e-01
2.101297309203731402e+03 nan 1.518346034055083338e-01
2.101303582283310334e+03 1.103456403422755860e+00 1.518346034055083338e-01
2.101309855197023353e+03 9.007513090099494857e-01 1.518346034055083338e-01
2.101316127944867731e+03 8.219777620908097493e-01 1.518346034055083338e-01
2.101322400526841648e+03 7.346391585713568650e-01 1.518346034055083338e-01
2.101328672942942376e+03 nan 1.518346034055083338e-01
2.101334945193167641e+03 9.623271755502224023e-01 1.518346034055083338e-01
2.101341217277514261e+03 9.067277736763791340e-01 1.518346034055083338e-01
2.101347489195979506e+03 9.888345881135833793e-01 1.518346034055083338e-01
2.101353760948562012e+03 1.057930046795531487e+00 1.224312730408991801e-01
2.101360032535258597e+03 9.599787991198288628e-01 9.986106423361924833e-02
2.101366303956066531e+03 1.107369421675823640e+00 9.335660994771033394e-02
2.101372575210983996e+03 1.053183102588000963e+00 1.004451044651527986e-01
2.101378846300007808e+03 9.159121657540102435e-01 9.927891216377802974e-02
2.101385117223135694e+03 9.425778055075529904e-01 1.034315790422927761e-01
2.101391387980364925e+03 8.651045728455823980e-01 1.017678574689366705e-01
2.101397658571693228e+03 9.908094740688705437e-01 9.474114705508483725e-02
2.101403928997117873e+03 1.046888232770615046e+00 1.010905376756437712e-01
2.101410199256636588e+03 9.480864119702251402e-01 1.005181090632340374e-01
2.101416469350246643e+03 1.007608298142127490e+00 1.010067980279387989e-01
2.101422739277946221e+03 1.046409148740740536e+00 1.043778955315379647e-01
2.101429009039731682e+03 9.842254538649680695e-01 1.071595266525938311e-01
2.101435278635600753e+03 1.024423454434412184e+00 1.132284005395707699e-01
2.101441548065551615e+03 9.209093267110893821e-01 1.213001584698293334e-01
2.101447817329581540e+03 1.007641867151004123e+00 1.127176236660952097e-01
2.101454086427686889e+03 9.974241943522594855e-01 1.095042052939362159e-01
2.101460355359867208e+03 1.058919745846643501e+00 1.090110818360862516e-01
2.101466624126117949e+03 1.019875112063907352e+00 1.059233815100820153e-01
2.101472892726437294e+03 9.699809400176807594e-01 1.047311781529530889e-01
2.101479161160823878e+03 9.628199481958275019e-01 1.019358076892768056e-01
2.101485429429273609e+03 8.841195986692288455e-01 1.078545466398712488e-01
2.101491697531784212e+03 1.014504425142753741e+00 1.045760883946809799e-01
2.101497965468353868e+03 1.151990265117949441e+00 1.203700199657874448e-01
2.101504233238979396e+03 9.728893660859314618e-01 1.176846143000682687e-01
2.101510500843658519e+03 1.014960658599928456e+00 1.511407953336460497e-01
2.101516768282388966e+03 1.087742307679580023e+00 1.518346034055083338e-01
2.101523035555168008e+03 1.052417837458377026e+00 1.506170750658457347e-01
2.101529302661993370e+03 9.524772571448665293e-01 1.239006404161951957e-01
2.101535569602861869e+03 9.251841205305439964e-01 1.143864917678608928e-01
2.101541836377771688e+03 1.020442517876746225e+00 1.062611202043903386e-01
2.101548102986719641e+03 1.139331268179094137e+00 1.067940257181450026e-01
2.101554369429704366e+03 1.003829335454672123e+00 1.015432936920862006e-01
2.101560635706721769e+03 9.664739977656405800e-01 1.069601003433805764e-01
2.101566901817770486e+03 9.071683874521183633e-01 1.285836371203605277e-01
