# wavelength(nm) flux flux_error
1.931451032543344809e+03 nan nan
1.931457450006302679e+03 nan nan
1.931463867347564474e+03 nan nan
1.931470284567126100e+03 nan nan
1.931476701664982784e+03 nan nan
1.931483118641130886e+03 nan nan
1.931489535495566088e+03 nan nan
1.931495952228283386e+03 nan nan
1.931502368839279370e+03 nan nan
1.931508785328549266e+03 nan nan
1.931515201696089207e+03 nan nan
1.931521617941894419e+03 nan nan
1.931528034065961492e+03 nan nan
1.931534450068285196e+03 nan nan
1.931540865948861438e+03 nan nan
1.931547281707686579e+03 nan nan
1.931553697344755847e+03 nan nan
1.931560112860065146e+03 nan nan
1.931566528253610159e+03 nan nan
1.931572943525386790e+03 nan nan
1.931579358675390267e+03 nan nan
1.931585773703616724e+03 nan nan
1.931592188610061839e+03 nan nan
1.931598603394721522e+03 nan nan
1.931605018057591451e+03 nan nan
1.931611432598667079e+03 nan nan
1.931617847017944541e+03 nan nan
1.931624261315419062e+03 nan nan
1.931630675491086777e+03 nan nan
1.931637089544943819e+03 nan nan
1.931643503476984961e+03 nan nan
1.931649917287206563e+03 nan nan
1.931656330975604078e+03 nan nan
1.931662744542173414e+03 nan nan
1.931669157986910477e+03 nan nan
1.931675571309810493e+03 nan nan
1.931681984510869825e+03 nan nan
1.931688397590084151e+03 nan nan
1.931694810547448469e+03 nan nan
1.931701223382959142e+03 nan nan
1.931707636096612077e+03 nan nan
1.931714048688402499e+03 nan nan
1.931720461158326088e+03 nan nan
1.931726873506379206e+03 nan nan
1.931733285732557533e+03 nan nan
1.931739697836856067e+03 nan nan
1.931746109819271169e+03 nan nan
1.931752521679798292e+03 nan nan
1.931758933418433799e+03 nan nan
1.931765345035172686e+03 nan nan
1.931771756530010634e+03 nan nan
1.931778167902944006e+03 nan nan
1.931784579153968025e+03 nan nan
1.931790990283079054e+03 nan nan
1.931797401290272092e+03 nan nan
1.931803812175543271e+03 nan nan
1.931810222938888273e+03 nan nan
1.931816633580303005e+03 nan nan
1.931823044099782692e+03 nan nan
1.931829454497323923e+03 nan nan
1.931835864772921695e+03 nan nan
1.931842274926572145e+03 nan nan
1.931848684958270496e+03 nan nan
1.931855094868013111e+03 nan nan
1.931861504655795443e+03 nan nan
1.931867914321613171e+03 nan nan
1.931874323865462429e+03 nan nan
1.931880733287338444e+03 nan nan
1.931887142587237349e+03 nan nan
1.931893551765154598e+03 nan nan
1.931899960821086097e+03 nan nan
1.931906369755027526e+03 nan nan
1.931912778566974794e+03 nan nan
1.931919187256923351e+03 nan nan
1.931925595824869106e+03 nan nan
1.931932004270807965e+03 nan nan
1.931938412594735382e+03 nan nan
1.931944820796647036e+03 nan nan
1.931951228876539062e+03 nan nan
1.931957636834407140e+03 nan nan
1.931964044670246722e+03 nan nan
1.931970452384053715e+03 nan nan
1.931976859975823800e+03 nan nan
1.931983267445552883e+03 nan nan
1.931989674793236418e+03 nan nan
1.931996082018870311e+03 nan nan
1.932002489122450470e+03 nan nan
1.932008896103972347e+03 nan nan
1.932015302963431850e+03 nan nan
1.932021709700824658e+03 nan nan
1.932028116316146679e+03 nan nan
1.932034522809393593e+03 nan nan
1.932040929180561079e+03 nan nan
1.932047335429644818e+03 nan nan
1.932053741556640716e+03 nan nan
1.932060147561544227e+03 nan nan
1.932066553444351484e+03 nan nan
1.932072959205057941e+03 nan nan
1.932079364843659505e+03 nan nan
1.932085770360151855e+03 nan nan
1.932092175754530899e+03 nan nan
1.932098581026792090e+03 nan nan
1.932104986176931334e+03 nan nan
1.932111391204944312e+03 nan nan
1.932117796110826930e+03 nan nan
1.932124200894574642e+03 nan nan
1.932130605556183582e+03 nan nan
1.932137010095649202e+03 nan nan
1.932143414512967411e+03 nan nan
1.932149818808133887e+03 nan nan
1.932156222981144310e+03 nan nan
1.932162627031994589e+03 nan nan
1.932169030960680402e+03 nan nan
1.932175434767197203e+03 nan nan
1.932181838451541353e+03 nan nan
1.932188242013708077e+03 nan nan
1.932194645453693283e+03 nan nan
1.932201048771492651e+03 nan nan
1.932207451967102315e+03 nan nan
1.932213855040517274e+03 nan nan
1.932220257991733888e+03 nan nan
1.932226660820747838e+03 nan nan
1.932233063527555032e+03 nan nan
1.932239466112150239e+03 nan nan
1.932245868574530505e+03 nan nan
1.932252270914691053e+03 nan nan
1.932258673132627109e+03 nan nan
1.932265075228335263e+03 nan nan
1.932271477201810740e+03 nan nan
1.932277879053049446e+03 nan nan
1.932284280782047063e+03 nan nan
1.932290682388799723e+03 nan nan
1.932297083873302654e+03 nan nan
1.932303485235551761e+03 nan nan
1.932309886475542726e+03 nan nan
1.932316287593271682e+03 nan nan
1.932322688588733627e+03 nan nan
1.932329089461925150e+03 nan nan
1.932335490212841933e+03 nan nan
1.932341890841478744e+03 nan nan
1.932348291347832628e+03 nan nan
1.932354691731898356e+03 nan nan
1.932361091993671835e+03 nan nan
1.932367492133149881e+03 nan nan
1.932373892150326583e+03 nan nan
1.932380292045198985e+03 nan nan
1.932386691817762085e+03 nan nan
1.932393091468011789e+03 nan nan
1.932399490995944234e+03 nan nan
1.932405890401554871e+03 nan nan
1.932412289684839379e+03 nan nan
1.932418688845793895e+03 nan nan
1.932425087884413415e+03 nan nan
1.932431486800694302e+03 nan nan
1.932437885594632462e+03 nan nan
1.932444284266223121e+03 nan nan
1.932450682815462187e+03 nan nan
1.932457081242345339e+03 nan nan
1.932463479546869166e+03 nan nan
1.932469877729027985e+03 nan nan
1.932476275788818612e+03 nan nan
1.932482673726236271e+03 nan nan
1.932489071541277326e+03 nan nan
1.932495469233936774e+03 nan nan
1.932501866804210977e+03 nan nan
1.932508264252095159e+03 nan nan
1.932514661577585457e+03 nan nan
1.932521058780677322e+03 nan nan
1.932527455861367116e+03 nan nan
1.932533852819649837e+03 nan nan
1.932540249655521620e+03 nan nan
1.932546646368978145e+03 nan nan
1.932553042960015318e+03 nan nan
1.932559439428628593e+03 nan nan
1.932565835774814104e+03 nan nan
1.932572231998567304e+03 nan nan
1.932578628099884099e+03 nan nan
1.932585024078759943e+03 nan nan
1.932591419935190970e+03 nan nan
1.932597815669172860e+03 nan nan
1.932604211280701065e+03 nan nan
1.932610606769771948e+03 nan nan
1.932617002136380506e+03 nan nan
1.932623397380523102e+03 nan nan
1.932629792502195187e+03 nan nan
1.932636187501392442e+03 nan nan
1.932642582378111001e+03 nan nan
1.932648977132346090e+03 nan nan
1.932655371764094070e+03 nan nan
1.932661766273350167e+03 nan nan
1.932668160660110516e+03 nan nan
1.932674554924370796e+03 nan nan
1.932680949066126459e+03 nan nan
1.932687343085373641e+03 nan nan
1.932693736982107794e+03 nan nan
1.932700130756325052e+03 nan nan
1.932706524408020641e+03 nan nan
1.932712917937190696e+03 nan nan
1.932719311343830668e+03 nan nan
1.932725704627936921e+03 nan nan
1.932732097789504678e+03 nan nan
1.932738490828529848e+03 nan nan
1.932744883745008337e+03 nan nan
1.932751276538935372e+03 nan nan
1.932757669210307313e+03 nan nan
1.932764061759119841e+03 nan nan
1.932770454185367953e+03 nan nan
1.932776846489048467e+03 nan nan
1.932783238670156834e+03 nan nan
1.932789630728688508e+03 nan nan
1.932796022664639167e+03 nan nan
1.932802414478004948e+03 nan nan
1.932808806168781530e+03 nan nan
1.932815197736964592e+03 nan nan
1.932821589182549815e+03 nan nan
1.932827980505532878e+03 nan nan
1.932834371705909916e+03 nan nan
1.932840762783676382e+03 nan nan
1.932847153738828410e+03 nan nan
1.932853544571360999e+03 nan nan
1.932859935281270509e+03 nan nan
1.932866325868552849e+03 nan nan
1.932872716333203243e+03 nan nan
1.932879106675217827e+03 nan nan
1.932885496894592279e+03 nan nan
1.932891886991322053e+03 nan nan
1.932898276965403284e+03 nan nan
1.932904666816831650e+03 nan nan
1.932911056545602605e+03 nan nan
1.932917446151712511e+03 nan nan
1.932923835635156820e+03 nan nan
1.932930224995931212e+03 nan nan
1.932936614234031595e+03 nan nan
1.932943003349453193e+03 nan nan
1.932949392342192596e+03 nan nan
1.932955781212245029e+03 nan nan
1.932962169959606399e+03 nan nan
1.932968558584272387e+03 nan nan
1.932974947086238672e+03 nan nan
1.932981335465501616e+03 nan nan
1.932987723722056217e+03 nan nan
1.932994111855898836e+03 nan nan
1.933000499867024701e+03 nan nan
1.933006887755429943e+03 nan nan
1.933013275521109790e+03 nan nan
1.933019663164061058e+03 nan nan
1.933026050684278289e+03 nan nan
1.933032438081758073e+03 nan nan
1.933038825356496091e+03 nan nan
1.933045212508487566e+03 nan nan
1.933051599537728634e+03 nan nan
1.933057986444215658e+03 nan nan
1.933064373227942951e+03 nan nan
1.933070759888907560e+03 nan nan
1.933077146427104935e+03 nan nan
1.933083532842530303e+03 nan nan
1.933089919135180025e+03 nan nan
1.933096305305049555e+03 nan nan
1.933102691352134570e+03 nan nan
1.933109077276431435e+03 nan nan
1.933115463077935374e+03 nan nan
1.933121848756641839e+03 nan nan
1.933128234312547647e+03 nan nan
1.933134619745647569e+03 nan nan
1.933141005055937740e+03 nan nan
1.933147390243414065e+03 nan nan
1.933153775308071999e+03 nan nan
1.933160160249907676e+03 nan nan
1.933166545068916548e+03 nan nan
1.933172929765094295e+03 nan nan
1.933179314338437052e+03 nan nan
1.933185698788940272e+03 nan nan
1.933192083116600088e+03 nan nan
1.933198467321411727e+03 nan nan
1.933204851403371322e+03 nan nan
1.933211235362474554e+03 nan nan
1.933217619198717102e+03 nan nan
1.933224002912095102e+03 nan nan
1.933230386502603778e+03 nan nan
1.933236769970239266e+03 nan nan
1.933243153314997244e+03 nan nan
1.933249536536873165e+03 nan nan
1.933255919635863393e+03 nan nan
1.933262302611963150e+03 nan nan
1.933268685465168574e+03 nan nan
1.933275068195475114e+03 nan nan
1.933281450802878908e+03 nan nan
1.933287833287375406e+03 nan nan
1.933294215648960289e+03 nan nan
1.933300597887629692e+03 nan nan
1.933306980003379294e+03 nan nan
1.933313361996204776e+03 nan nan
1.933319743866101817e+03 nan nan
1.933326125613066324e+03 nan nan
1.933332507237093751e+03 nan nan
1.933338888738180231e+03 nan nan
1.933345270116321217e+03 nan nan
1.933351651371513071e+03 nan nan
1.933358032503750792e+03 nan nan
1.933364413513030740e+03 nan nan
1.933370794399348370e+03 nan nan
1.933377175162699587e+03 nan nan
1.933383555803079844e+03 nan nan
1.933389936320485276e+03 nan nan
1.933396316714911791e+03 nan nan
1.933402696986354840e+03 nan nan
1.933409077134809877e+03 nan nan
1.933415457160273490e+03 nan nan
1.933421837062740678e+03 nan nan
1.933428216842207576e+03 nan nan
1.933434596498669862e+03 nan nan
1.933440976032123444e+03 nan nan
1.933447355442564003e+03 nan nan
1.933453734729987218e+03 nan nan
1.933460113894388996e+03 nan nan
1.933466492935765018e+03 nan nan
1.933472871854111190e+03 nan nan
1.933479250649423193e+03 nan nan
1.933485629321696251e+03 nan nan
1.933492007870926955e+03 nan nan
1.933498386297110983e+03 nan nan
1.933504764600243789e+03 nan nan
1.933511142780321279e+03 nan nan
1.933517520837338907e+03 nan nan
1.933523898771292806e+03 nan nan
1.933530276582178658e+03 nan nan
1.933536654269992596e+03 nan nan
1.933543031834729618e+03 nan nan
1.933549409276385632e+03 nan nan
1.933555786594957226e+03 nan nan
1.933562163790439399e+03 nan nan
1.933568540862828286e+03 nan nan
1.933574917812119111e+03 nan nan
1.933581294638308464e+03 nan nan
1.933587671341391342e+03 nan nan
1.933594047921363881e+03 nan nan
1.933600424378222215e+03 nan nan
1.933606800711961341e+03 nan nan
1.933613176922577395e+03 nan nan
1.933619553010066511e+03 nan nan
1.933625928974423914e+03 nan nan
1.933632304815645512e+03 nan nan
1.933638680533727211e+03 nan nan
1.933645056128664692e+03 nan nan
1.933651431600453861e+03 nan nan
1.933657806949090173e+03 nan nan
1.933664182174569532e+03 nan nan
1.933670557276888076e+03 nan nan
1.933676932256041027e+03 nan nan
1.933683307112024522e+03 nan nan
1.933689681844834467e+03 nan nan
1.933696056454465861e+03 nan nan
1.933702430940915292e+03 nan nan
1.933708805304178213e+03 nan nan
1.933715179544250532e+03 nan nan
1.933721553661127473e+03 nan nan
1.933727927654805853e+03 nan nan
1.933734301525280443e+03 nan nan
1.933740675272547605e+03 nan nan
1.933747048896602564e+03 nan nan
1.933753422397441909e+03 nan nan
1.933759795775060411e+03 nan nan
1.933766169029454886e+03 nan nan
1.933772542160620333e+03 nan nan
1.933778915168552658e+03 nan nan
1.933785288053247996e+03 nan nan
1.933791660814701572e+03 nan nan
1.933798033452909976e+03 nan nan
1.933804405967867979e+03 nan nan
1.933810778359572168e+03 nan nan
1.933817150628017771e+03 nan nan
1.933823522773201148e+03 nan nan
1.933829894795117298e+03 nan nan
1.933836266693762582e+03 nan nan
1.933842638469132453e+03 nan nan
1.933849010121223273e+03 nan nan
1.933855381650030040e+03 nan nan
1.933861753055548661e+03 nan nan
1.933868124337775726e+03 nan nan
1.933874495496706004e+03 nan nan
1.933880866532335631e+03 nan nan
1.933887237444660741e+03 nan nan
1.933893608233676332e+03 nan nan
1.933899978899378766e+03 nan nan
1.933906349441763723e+03 nan nan
1.933912719860827337e+03 nan nan
1.933919090156564380e+03 nan nan
1.933925460328971440e+03 nan nan
1.933931830378043969e+03 nan nan
1.933938200303777876e+03 nan nan
1.933944570106169067e+03 nan nan
1.933950939785213222e+03 nan nan
1.933957309340905795e+03 nan nan
1.933963678773242918e+03 nan nan
1.933970048082220273e+03 nan nan
1.933976417267833995e+03 nan nan
1.933982786330079080e+03 nan nan
1.933989155268951663e+03 nan nan
1.933995524084447879e+03 nan nan
1.934001892776563182e+03 nan nan
1.934008261345293249e+03 nan nan
1.934014629790633990e+03 nan nan
1.934020998112581083e+03 nan nan
1.934027366311130663e+03 nan nan
1.934033734386278184e+03 nan nan
1.934040102338019096e+03 nan nan
1.934046470166349991e+03 nan nan
1.934052837871265865e+03 nan nan
1.934059205452763081e+03 nan nan
1.934065572910837091e+03 nan nan
1.934071940245483802e+03 nan nan
1.934078307456698894e+03 nan nan
1.934084674544478275e+03 nan nan
1.934091041508817625e+03 nan nan
1.934097408349712623e+03 nan nan
1.934103775067159404e+03 nan nan
1.934110141661153193e+03 nan nan
1.934116508131690352e+03 nan nan
1.934122874478766335e+03 nan nan
1.934129240702377047e+03 nan nan
1.934135606802518168e+03 nan nan
1.934141972779185380e+03 nan nan
1.934148338632374589e+03 nan nan
1.934154704362081247e+03 nan nan
1.934161069968301945e+03 nan nan
1.934167435451031679e+03 nan nan
1.934173800810266812e+03 nan nan
1.934180166046002569e+03 nan nan
1.934186531158235312e+03 nan nan
1.934192896146960493e+03 nan nan
1.934199261012173793e+03 nan nan
1.934205625753870663e+03 nan nan
1.934211990372047694e+03 nan nan
1.934218354866700338e+03 nan nan
1.934224719237824274e+03 nan nan
1.934231083485415184e+03 nan nan
1.934237447609469200e+03 nan nan
1.934243811609981776e+03 nan nan
1.934250175486948820e+03 nan nan
1.934256539240366465e+03 nan nan
1.934262902870229937e+03 nan nan
1.934269266376534688e+03 nan nan
1.934275629759277535e+03 nan nan
1.934281993018453704e+03 nan nan
1.934288356154059102e+03 nan nan
1.934294719166089180e+03 nan nan
1.934301082054540075e+03 nan nan
1.934307444819407692e+03 nan nan
1.934313807460687030e+03 nan nan
1.934320169978374906e+03 nan nan
1.934326532372466772e+03 nan nan
1.934332894642957626e+03 nan nan
1.934339256789844285e+03 nan nan
1.934345618813121973e+03 nan nan
1.934351980712786599e+03 nan nan
1.934358342488834069e+03 nan nan
1.934364704141260290e+03 nan nan
1.934371065670060261e+03 nan nan
1.934377427075230798e+03 nan nan
1.934383788356766900e+03 nan nan
1.934390149514664699e+03 nan nan
1.934396510548920332e+03 nan nan
1.934402871459528797e+03 nan nan
1.934409232246486454e+03 nan nan
1.934415592909788529e+03 nan nan
1.934421953449431612e+03 nan nan
1.934428313865410928e+03 nan nan
1.934434674157722156e+03 nan nan
1.934441034326361432e+03 nan nan
1.934447394371324663e+03 nan nan
1.934453754292607073e+03 nan nan
1.934460114090204797e+03 nan nan
1.934466473764113516e+03 nan nan
1.934472833314329364e+03 nan nan
1.934479192740847566e+03 nan nan
1.934485552043664256e+03 nan nan
1.934491911222774888e+03 nan nan
1.934498270278175823e+03 nan nan
1.934504629209862514e+03 nan nan
1.934510988017830414e+03 nan nan
1.934517346702075884e+03 nan nan
1.934523705262594603e+03 nan nan
1.934530063699382026e+03 nan nan
1.934536422012434059e+03 nan nan
1.934542780201746609e+03 nan nan
1.934549138267315357e+03 nan nan
1.934555496209136209e+03 nan nan
1.934561854027204845e+03 nan nan
1.934568211721517400e+03 nan nan
1.934574569292068873e+03 nan nan
1.934580926738855624e+03 nan nan
1.935534825113988973e+03 nan nan
1.935541154987701475e+03 nan nan
1.935547484727187566e+03 nan nan
1.935553814332444063e+03 nan nan
1.935560143803467099e+03 nan nan
1.935566473140253947e+03 nan nan
1.935572802342800514e+03 nan nan
1.935579131411103617e+03 nan nan
1.935585460345159618e+03 nan nan
1.935591789144965560e+03 nan nan
1.935598117810517806e+03 nan nan
1.935604446341812718e+03 nan nan
1.935610774738846885e+03 nan nan
1.935617103001617124e+03 nan nan
1.935623431130119798e+03 nan nan
1.935629759124351722e+03 nan nan
1.935636086984309259e+03 nan nan
1.935642414709988998e+03 nan nan
1.935648742301387529e+03 nan nan
1.935655069758501440e+03 nan nan
1.935661397081327095e+03 nan nan
1.935667724269861537e+03 nan nan
1.935674051324100901e+03 nan nan
1.935680378244042004e+03 nan nan
1.935686705029681207e+03 nan nan
1.935693031681015327e+03 nan nan
1.935699358198040727e+03 nan nan
1.935705684580754223e+03 nan nan
1.935712010829152177e+03 nan nan
1.935718336943231179e+03 nan nan
1.935724662922987818e+03 nan nan
1.935730988768418683e+03 nan nan
1.935737314479520592e+03 nan nan
1.935743640056289451e+03 nan nan
1.935749965498722531e+03 nan nan
1.935756290806815969e+03 nan nan
1.935762615980566579e+03 nan nan
1.935768941019970953e+03 nan nan
1.935775265925025451e+03 nan nan
1.935781590695726891e+03 nan nan
1.935787915332071634e+03 nan nan
1.935794239834056270e+03 nan nan
1.935800564201677389e+03 nan nan
1.935806888434931807e+03 nan nan
1.935813212533815886e+03 nan nan
1.935819536498325988e+03 nan nan
1.935825860328459157e+03 nan nan
1.935832184024211529e+03 nan nan
1.935838507585580146e+03 nan nan
1.935844831012560917e+03 nan nan
1.935851154305151340e+03 nan nan
1.935857477463346868e+03 nan nan
1.935863800487144999e+03 nan nan
1.935870123376541869e+03 nan nan
1.935876446131534294e+03 nan nan
1.935882768752118636e+03 nan nan
1.935889091238291485e+03 nan nan
1.935895413590049657e+03 nan nan
1.935901735807389059e+03 nan nan
1.935908057890307191e+03 nan nan
1.935914379838800187e+03 nan nan
1.935920701652864636e+03 nan nan
1.935927023332496901e+03 nan nan
1.935933344877693798e+03 nan nan
1.935939666288451917e+03 nan nan
1.935945987564767847e+03 nan nan
1.935952308706637723e+03 nan nan
1.935958629714058816e+03 nan nan
1.935964950587027488e+03 nan nan
1.935971271325540101e+03 nan nan
1.935977591929593245e+03 nan nan
1.935983912399183737e+03 nan nan
1.935990232734307938e+03 nan nan
1.935996552934962210e+03 nan nan
1.936002873001143598e+03 nan nan
1.936009192932848464e+03 nan nan
1.936015512730073397e+03 nan nan
1.936021832392814986e+03 nan nan
1.936028151921070048e+03 nan nan
1.936034471314834718e+03 nan nan
1.936040790574105586e+03 nan nan
1.936047109698879694e+03 nan nan
1.936053428689153407e+03 nan nan
1.936059747544923084e+03 nan nan
1.936066066266185317e+03 nan nan
1.936072384852936921e+03 nan nan
1.936078703305174486e+03 nan nan
1.936085021622894374e+03 nan nan
1.936091339806093174e+03 nan nan
1.936097657854767704e+03 nan nan
1.936103975768914324e+03 nan nan
1.936110293548529626e+03 nan nan
1.936116611193610197e+03 nan nan
1.936122928704153082e+03 nan nan
1.936129246080153962e+03 nan nan
1.936135563321609879e+03 nan nan
1.936141880428517879e+03 nan nan
1.936148197400873642e+03 nan nan
1.936154514238674210e+03 nan nan
1.936160830941916402e+03 nan nan
1.936167147510596351e+03 nan nan
1.936173463944710875e+03 nan nan
1.936179780244256335e+03 nan nan
1.936186096409229776e+03 nan nan
1.936192412439627333e+03 nan nan
1.936198728335445821e+03 nan nan
1.936205044096681377e+03 nan nan
1.936211359723331270e+03 nan nan
1.936217675215391409e+03 nan nan
1.936223990572859066e+03 nan nan
1.936230305795730146e+03 nan nan
1.936236620884001695e+03 nan nan
1.936242935837670302e+03 nan nan
1.936249250656732102e+03 nan nan
1.936255565341184138e+03 nan nan
1.936261879891022772e+03 nan nan
1.936268194306244368e+03 nan nan
1.936274508586845968e+03 nan nan
1.936280822732823935e+03 nan nan
1.936287136744174859e+03 nan nan
1.936293450620895328e+03 nan nan
1.936299764362981705e+03 nan nan
1.936306077970431033e+03 nan nan
1.936312391443239676e+03 nan nan
1.936318704781403994e+03 nan nan
1.936325017984921033e+03 nan nan
1.936331331053786698e+03 nan nan
1.936337643987998035e+03 nan nan
1.936343956787551633e+03 nan nan
1.936350269452444081e+03 nan nan
1.936356581982671742e+03 nan nan
1.936362894378231431e+03 nan nan
1.936369206639119739e+03 nan nan
1.936375518765332799e+03 nan nan
1.936381830756867885e+03 nan nan
1.936388142613720902e+03 nan nan
1.936394454335888895e+03 nan nan
1.936400765923368681e+03 nan nan
1.936407077376155939e+03 nan nan
1.936413388694247942e+03 nan nan
1.936419699877641278e+03 nan nan
1.936426010926332083e+03 nan nan
1.936432321840317400e+03 nan nan
1.936438632619593591e+03 nan nan
1.936444943264157246e+03 nan nan
1.936451253774004954e+03 nan nan
1.936457564149133304e+03 nan nan
1.936463874389538887e+03 nan nan
1.936470184495218518e+03 nan nan
1.936476494466168560e+03 nan nan
1.936482804302385375e+03 nan nan
1.936489114003866007e+03 nan nan
1.936495423570606363e+03 nan nan
1.936501733002603942e+03 nan nan
1.936508042299854651e+03 nan nan
1.936514351462355080e+03 nan nan
1.936520660490102500e+03 nan nan
1.936526969383092592e+03 nan nan
1.936533278141322626e+03 nan nan
1.936539586764788510e+03 nan nan
1.936545895253487743e+03 nan nan
1.936552203607416004e+03 nan nan
1.936558511826570566e+03 nan nan
1.936564819910947335e+03 nan nan
1.936571127860543584e+03 nan nan
1.936577435675355673e+03 nan nan
1.936583743355379738e+03 nan nan
1.936590050900613051e+03 nan nan
1.936596358311051745e+03 nan nan
1.936602665586692410e+03 nan nan
1.936608972727532091e+03 nan nan
1.936615279733566922e+03 nan nan
1.936621586604793492e+03 nan nan
1.936627893341208619e+03 nan nan
1.936634199942808664e+03 nan nan
1.936640506409590444e+03 nan nan
1.936646812741550093e+03 nan nan
1.936653118938684884e+03 nan nan
1.936659425000990950e+03 nan nan
1.936665730928465109e+03 nan nan
1.936672036721103723e+03 nan nan
1.936678342378903380e+03 nan nan
1.936684647901860899e+03 nan nan
1.936690953289972640e+03 nan nan
1.936697258543235421e+03 nan nan
1.936703563661645376e+03 nan nan
1.936709868645199322e+03 nan nan
1.936716173493894075e+03 nan nan
1.936722478207726454e+03 nan nan
1.936728782786692364e+03 nan nan
1.936735087230788622e+03 nan nan
1.936741391540011819e+03 nan nan
1.936747695714358770e+03 nan nan
1.936753999753825838e+03 nan nan
1.936760303658409612e+03 nan nan
1.936766607428106681e+03 nan nan
1.936772911062913863e+03 nan nan
1.936779214562827747e+03 nan nan
1.936785517927844467e+03 nan nan
1.936791821157960840e+03 nan nan
1.936798124253173455e+03 nan nan
1.936804427213479130e+03 nan nan
1.936810730038874226e+03 nan nan
1.936817032729355333e+03 nan nan
1.936823335284919040e+03 nan nan
1.936829637705562391e+03 nan nan
1.936835939991281066e+03 nan nan
1.936842242142072337e+03 nan nan
1.936848544157932793e+03 nan nan
1.936854846038858568e+03 nan nan
1.936861147784846708e+03 nan nan
1.936867449395893345e+03 nan nan
1.936873750871995526e+03 nan nan
1.936880052213149611e+03 nan nan
1.936886353419352417e+03 nan nan
1.936892654490600080e+03 nan nan
1.936898955426889643e+03 nan nan
1.936905256228217240e+03 nan nan
1.936911556894580144e+03 nan nan
1.936917857425974262e+03 nan nan
1.936924157822396410e+03 nan nan
1.936930458083843405e+03 nan nan
1.936936758210311609e+03 nan nan
1.936943058201797612e+03 nan nan
1.936949358058298230e+03 nan nan
1.936955657779809599e+03 nan nan
1.936961957366328761e+03 nan nan
1.936968256817852080e+03 nan nan
1.936974556134375916e+03 nan nan
1.936980855315897543e+03 nan nan
1.936987154362413094e+03 nan nan
1.936993453273919158e+03 nan nan
1.936999752050412553e+03 nan nan
1.937006050691889413e+03 nan nan
1.937012349198346556e+03 nan nan
1.937018647569781024e+03 nan nan
1.937024945806188725e+03 nan nan
1.937031243907566704e+03 nan nan
1.937037541873911323e+03 nan nan
1.937043839705219398e+03 nan nan
1.937050137401487291e+03 nan nan
1.937056434962711592e+03 nan nan
1.937062732388888890e+03 nan nan
1.937069029680016001e+03 nan nan
1.937075326836089516e+03 nan nan
1.937081623857105569e+03 nan nan
1.937087920743061204e+03 nan nan
1.937094217493953010e+03 nan nan
1.937100514109777350e+03 nan nan
1.937106810590531040e+03 nan nan
1.937113106936210443e+03 nan nan
1.937119403146812374e+03 nan nan
1.937125699222333196e+03 nan nan
1.937131995162769499e+03 nan nan
1.937138290968118099e+03 nan nan
1.937144586638375813e+03 nan nan
1.937150882173538548e+03 nan nan
1.937157177573603349e+03 nan nan
1.937163472838566804e+03 nan nan
1.937169767968425276e+03 nan nan
1.937176062963175355e+03 nan nan
1.937182357822814311e+03 nan nan
1.937188652547337824e+03 nan nan
1.937194947136742712e+03 nan nan
1.937201241591026246e+03 nan nan
1.937207535910184106e+03 nan nan
1.937213830094213563e+03 nan nan
1.937220124143110752e+03 nan nan
1.937226418056872717e+03 nan nan
1.937232711835495365e+03 nan nan
1.937239005478975969e+03 nan nan
1.937245298987310889e+03 nan nan
1.937251592360496716e+03 nan nan
1.937257885598529811e+03 nan nan
1.937264178701407218e+03 nan nan
1.937270471669125300e+03 nan nan
1.937276764501680418e+03 nan nan
1.937283057199069845e+03 nan nan
1.937289349761289259e+03 nan nan
1.937295642188335933e+03 nan nan
1.937301934480206455e+03 nan nan
1.937308226636897189e+03 nan nan
1.937314518658404495e+03 nan nan
1.937320810544725418e+03 nan nan
1.937327102295856321e+03 nan nan
1.937333393911794019e+03 nan nan
1.937339685392534648e+03 nan nan
1.937345976738075478e+03 nan nan
1.937352267948412418e+03 nan nan
1.937358559023542512e+03 nan nan
1.937364849963462348e+03 nan nan
1.937371140768168289e+03 nan nan
1.937377431437657151e+03 nan nan
1.937383721971925297e+03 nan nan
1.937390012370969544e+03 nan nan
1.937396302634786252e+03 nan nan
1.937402592763372240e+03 nan nan
1.937408882756724097e+03 nan nan
1.937415172614838411e+03 nan nan
1.937421462337711546e+03 nan nan
1.937427751925340317e+03 nan nan
1.937434041377721314e+03 nan nan
1.937440330694850900e+03 nan nan
1.937446619876726118e+03 nan nan
1.937452908923343330e+03 nan nan
1.937459197834698898e+03 nan nan
1.937465486610790094e+03 nan nan
1.937471775251612826e+03 nan nan
1.937478063757163682e+03 nan nan
1.937484352127439706e+03 nan nan
1.937490640362437262e+03 nan nan
1.937496928462153392e+03 nan nan
1.937503216426583776e+03 nan nan
1.937509504255725687e+03 nan nan
1.937515791949575942e+03 nan nan
1.937522079508130219e+03 nan nan
1.937528366931385790e+03 nan nan
1.937534654219339473e+03 nan nan
1.937540941371987174e+03 nan nan
1.937547228389326165e+03 nan nan
1.937553515271352353e+03 nan nan
1.937559802018062783e+03 nan nan
1.937566088629454271e+03 nan nan
1.937572375105522724e+03 nan nan
1.937578661446265642e+03 nan nan
1.937584947651678704e+03 nan nan
1.937591233721759181e+03 nan nan
1.937597519656503437e+03 nan nan
1.937603805455907832e+03 nan nan
1.937610091119969411e+03 nan nan
1.937616376648684309e+03 nan nan
