# wavelength(nm) flux flux_error
2.026658729486192442e+03 nan nan
2.026664771129178462e+03 nan nan
2.026670812624357723e+03 nan nan
2.026676853971727496e+03 nan nan
2.026682895171283917e+03 nan nan
2.026688936223024257e+03 nan nan
2.026694977126945105e+03 nan nan
2.026701017883042823e+03 nan nan
2.026707058491314228e+03 nan nan
2.026713098951756137e+03 nan nan
2.026719139264365140e+03 nan nan
2.026725179429138052e+03 nan nan
2.026731219446071691e+03 nan nan
2.026737259315162419e+03 nan nan
2.026743299036406825e+03 nan nan
2.026749338609802180e+03 6.040357401485709765e-01 2.108438634553810687e+01
2.026755378035344847e+03 6.780097150919129900e-01 2.418016894580481946e+01
2.026761417313031416e+03 6.414592717681985024e-01 2.025529490888958861e+01
2.026767456442858929e+03 6.724086023187426653e-01 1.985504297002827201e+01
2.026773495424823523e+03 7.833360664641700888e-01 2.190504130935373439e+01
2.026779534258922695e+03 8.080129625244464320e-01 1.952162894656443370e+01
2.026785572945152580e+03 8.504365599797030217e-01 2.461952893187781655e+01
2.026791611483509769e+03 8.375156246624849699e-01 2.698899143772362663e+01
2.026797649873991304e+03 9.350259839597390155e-01 2.684359559425487518e+01
2.026803688116593776e+03 9.786004603192850482e-01 2.941639261704624886e+01
2.026809726211313773e+03 9.376060431649686500e-01 3.229235123629365489e+01
2.026815764158148340e+03 9.243663879391441629e-01 3.053677347557423616e+01
2.026821801957093840e+03 8.617912418114412887e-01 2.649871644915603497e+01
2.026827839608146860e+03 9.493773127585938276e-01 2.747077800935566927e+01
2.026833877111304446e+03 1.040182561067444444e+00 2.635287667044105220e+01
2.026839914466563187e+03 1.132033473383463607e+00 2.926453443438068547e+01
2.026845951673919444e+03 9.633588833697619425e-01 2.338788722311217327e+01
2.026851988733370717e+03 9.757225920331125124e-01 2.160273993100884837e+01
2.026858025644912914e+03 1.110483861349519374e+00 2.814629861404549871e+01
2.026864062408543077e+03 1.087678297887132439e+00 3.023378351830324817e+01
2.026870099024257797e+03 1.050850243116762561e+00 3.329658860422340183e+01
2.026876135492053891e+03 1.078439817657125488e+00 3.431745554929160846e+01
2.026882171811928174e+03 9.200184507025925829e-01 2.839405009016722659e+01
2.026888207983876782e+03 8.179925658011926171e-01 2.287444140377525770e+01
2.026894244007896987e+03 7.706916384375194218e-01 2.069151838794539344e+01
2.026900279883985377e+03 6.645445657620141500e-01 1.880056237232300731e+01
2.026906315612138542e+03 6.805394060958287472e-01 1.850705303752424413e+01
2.026912351192353299e+03 6.370295066322713140e-01 1.387912578322077017e+01
2.026918386624626237e+03 7.198462540138944599e-01 1.417358268210632666e+01
2.026924421908953946e+03 8.483247473243048509e-01 1.806359647117028189e+01
2.026930457045333469e+03 8.730326129693676274e-01 2.032382598265298768e+01
2.026936492033761397e+03 8.204595002335854925e-01 1.941546647266368808e+01
2.026942526874234090e+03 9.100444790193144007e-01 2.123091602973189040e+01
2.026948561566748594e+03 1.034514050485779046e+00 2.521141469544699376e+01
2.026954596111301498e+03 1.113177004851733987e+00 3.090636266877462290e+01
2.026960630507889618e+03 9.145513813039476414e-01 3.126291321123817468e+01
2.026966664756509317e+03 9.734502511498396293e-01 3.364788803567506648e+01
2.026972698857157866e+03 1.031787113919495180e+00 3.410854346908929813e+01
2.026978732809831399e+03 1.013398868103100536e+00 3.155365651431164764e+01
2.026984766614526961e+03 1.078275720537882121e+00 3.053399006542152705e+01
2.026990800271241369e+03 9.655866625267829351e-01 2.653479480961798131e+01
2.026996833779970984e+03 1.071029584667076318e+00 3.056047700035083281e+01
2.027002867140712397e+03 1.169026235258839419e+00 3.144441913053753268e+01
2.027008900353462650e+03 1.032191462546567351e+00 2.678134161472925712e+01
2.027014933418218561e+03 9.546790217639007370e-01 2.724665410372969987e+01
2.027020966334976265e+03 1.062877745631846116e+00 3.093338722977690125e+01
2.027026999103733260e+03 1.119175126725555414e+00 3.371013235495128413e+01
2.027033031724485454e+03 9.622824636246336549e-01 3.476265942259857411e+01
2.027039064197229891e+03 9.659918349195044662e-01 3.380599993986164975e+01
2.027045096521963387e+03 9.463572254130082628e-01 2.865806740535646568e+01
2.027051128698682760e+03 8.899435144969640721e-01 2.669227615286391853e+01
2.027057160727384144e+03 8.680199117177159751e-01 2.735266035064773149e+01
2.027063192608064810e+03 7.251370209368188657e-01 2.467391497372142339e+01
2.027069224340721348e+03 6.997250659216730506e-01 2.760404698567645454e+01
2.027075255925349893e+03 6.282496531352952385e-01 2.268109417488028612e+01
2.027081287361948171e+03 7.892377678872348756e-01 2.587916994130691961e+01
2.027087318650511861e+03 9.250824061742216609e-01 3.105203076765583248e+01
2.027093349791038463e+03 9.628283079774787589e-01 3.197480129701352780e+01
2.027099380783524111e+03 1.046462060534511185e+00 3.538234978416099352e+01
2.027105411627965850e+03 1.111205477255418295e+00 3.597314278855058944e+01
2.027111442324360041e+03 1.172789416409353969e+00 3.313802570707916573e+01
2.027117472872703956e+03 1.257204604565295369e+00 3.646924575429247284e+01
2.027123503272993958e+03 1.259988325929630726e+00 3.950492936113531783e+01
2.027129533525226634e+03 1.168112316181909138e+00 3.705123166913976007e+01
2.027135563629398803e+03 1.144657140632651560e+00 3.554598640502636187e+01
2.027141593585507280e+03 1.102108633727754805e+00 3.006687718179455260e+01
2.027147623393548429e+03 1.122106371475141140e+00 3.343212241218197533e+01
2.027153653053519520e+03 1.112315989145637340e+00 3.187490956868745684e+01
2.027159682565416915e+03 1.101355863679102542e+00 3.245504102912033773e+01
2.027165711929236977e+03 1.055875372999997008e+00 3.638631773793074586e+01
2.027171741144977204e+03 1.039564147568225572e+00 3.674056304376463800e+01
2.027177770212633732e+03 1.160734412766395662e+00 3.808289944830823259e+01
2.027183799132203376e+03 1.231156665369381509e+00 4.252453144149506414e+01
2.027189827903682954e+03 1.290029152739036622e+00 4.262874787761720796e+01
2.027195856527068827e+03 1.129222662356740292e+00 3.783153441532465422e+01
2.027201885002358267e+03 1.086891517452022393e+00 3.627895609286121470e+01
2.027207913329547409e+03 1.047973280663553775e+00 3.397118331625684817e+01
2.027213941508633525e+03 9.579656575295554255e-01 2.548825741665568856e+01
2.027219969539612748e+03 9.437035634227539660e-01 2.828675099597497677e+01
2.027225997422482124e+03 9.089082481878186792e-01 2.796594424208410601e+01
2.027232025157238240e+03 1.028883873308953367e+00 2.789759831154867697e+01
2.027238052743877915e+03 1.071879165512766408e+00 2.581625887220755899e+01
2.027244080182397738e+03 1.114286027930224021e+00 2.472674840423655951e+01
2.027250107472794525e+03 1.110642219688719345e+00 2.676265900494011873e+01
2.027256134615064866e+03 1.012248065947191522e+00 2.330778334165371035e+01
2.027262161609205577e+03 1.109487798704468453e+00 2.411227434345624943e+01
2.027268188455213476e+03 1.169087123905779402e+00 2.828336698872172050e+01
2.027274215153084924e+03 1.078947931489152579e+00 2.963522407576525453e+01
2.027280241702816966e+03 1.110735374707863210e+00 3.452947587220418058e+01
2.027286268104405963e+03 1.205808245111882560e+00 3.960081143300133988e+01
2.027292294357848959e+03 1.266094802090130367e+00 4.205648654034744993e+01
2.027298320463142318e+03 1.383422099577071407e+00 4.465877390169718808e+01
2.027304346420283082e+03 1.291212384667755675e+00 4.176163564776002346e+01
2.027310372229267614e+03 1.252395744536511923e+00 4.369264303871993604e+01
2.027316397890092958e+03 1.111785355939846287e+00 3.861969758454815604e+01
2.027322423402755703e+03 1.036509163215091789e+00 3.488516505133529932e+01
2.027328448767252667e+03 9.790709769006921137e-01 3.528844951990244994e+01
2.027334473983580438e+03 9.312281083801354775e-01 3.630694454747526123e+01
2.027340499051735605e+03 8.267958569291454785e-01 3.400974816922072108e+01
2.027346523971714987e+03 8.567650573728680108e-01 3.073946370862502420e+01
2.027352548743515399e+03 7.656461735560716741e-01 3.218832477465002739e+01
2.027358573367133431e+03 8.232133096944855843e-01 3.447390295560302320e+01
2.027364597842565672e+03 9.032436324276761352e-01 3.005734465952497914e+01
2.027370622169808712e+03 9.800787726264599264e-01 3.109987091326593500e+01
2.027376646348859822e+03 1.256399621013795098e+00 3.014149414351258116e+01
2.027382670379715364e+03 1.383752793182265517e+00 3.260061160457597396e+01
2.027388694262372383e+03 1.255392848826744734e+00 3.576097194554202474e+01
2.027394717996827012e+03 1.029791274855987204e+00 3.630071052007782839e+01
2.027400741583076297e+03 1.152451048897573216e+00 3.287310086979027801e+01
2.027406765021116598e+03 1.374902817564653379e+00 3.290856662343357897e+01
2.027412788310945189e+03 nan nan
2.027418811452558657e+03 nan nan
2.027424834445953138e+03 nan nan
2.027430857291126131e+03 nan nan
2.027436879988073770e+03 nan nan
2.027442902536792872e+03 nan nan
2.027448924937280253e+03 nan nan
2.027454947189532959e+03 nan nan
2.027460969293546896e+03 nan nan
2.027466991249319335e+03 nan nan
2.027473013056847094e+03 nan nan
2.027479034716126534e+03 nan nan
2.027485056227154473e+03 nan nan
2.027491077589927727e+03 nan nan
2.027497098804443112e+03 nan nan
2.027503119870696764e+03 nan nan
2.027509140788685954e+03 nan nan
2.027515161558407044e+03 nan nan
2.027521182179857306e+03 nan nan
2.027527202653032873e+03 nan nan
2.027533222977930564e+03 nan nan
2.027539243154547421e+03 nan nan
2.027545263182879580e+03 nan nan
2.027551283062924313e+03 nan nan
2.027557302794677753e+03 nan nan
2.027563322378137400e+03 nan nan
2.027569341813299161e+03 nan nan
2.027575361100160308e+03 nan nan
2.027581380238717429e+03 nan nan
2.027587399228967115e+03 nan nan
2.027593418070905955e+03 nan nan
2.027599436764530765e+03 nan nan
2.027605455309838817e+03 nan nan
2.027611473706825791e+03 nan nan
2.027617491955489186e+03 nan nan
2.027623510055825363e+03 nan nan
2.027629528007831141e+03 nan nan
2.027635545811503334e+03 nan nan
2.027641563466838534e+03 nan nan
2.027647580973833328e+03 nan nan
2.027653598332484762e+03 nan nan
2.027659615542789197e+03 nan nan
2.027665632604743450e+03 nan nan
2.027671649518344566e+03 nan nan
2.027677666283588906e+03 nan nan
2.027683682900473059e+03 nan nan
2.027689699368994070e+03 nan nan
2.027695715689148528e+03 nan nan
2.027701731860933251e+03 nan nan
2.027707747884344599e+03 nan nan
2.027713763759379617e+03 nan nan
2.027719779486034895e+03 nan nan
2.027725795064307249e+03 nan nan
2.027731810494193269e+03 nan nan
2.027737825775689771e+03 nan nan
2.027743840908793345e+03 nan nan
2.027749855893501035e+03 nan nan
2.027755870729809203e+03 nan nan
2.027761885417714439e+03 nan nan
2.027767899957213785e+03 nan nan
2.027773914348304061e+03 nan nan
2.027779928590981626e+03 nan nan
2.027785942685243299e+03 nan nan
2.027791956631085895e+03 nan nan
2.027797970428506005e+03 nan nan
2.027803984077500445e+03 nan nan
2.027809997578066032e+03 nan nan
2.027816010930199354e+03 nan nan
2.027822024133896775e+03 nan nan
2.027828037189155793e+03 nan nan
2.027834050095972316e+03 7.830700695784357235e-01 2.190002714394454841e+01
2.027840062854343614e+03 8.266346440967931031e-01 2.465523258176809662e+01
2.027846075464266505e+03 8.726853195626900206e-01 2.730118001876462586e+01
2.027852087925737123e+03 9.423261981399646547e-01 1.422041858926195914e+02
2.027858100238752513e+03 1.056899828623078630e+00 1.042884021825821179e+02
2.027864112403309264e+03 1.134508552416249483e+00 3.798109814562391762e+01
2.027870124419404192e+03 1.217717335334347784e+00 4.105637916255430753e+01
2.027876136287034115e+03 1.410744588797179455e+00 4.668850296971876901e+01
2.027882148006195621e+03 1.425271031808449829e+00 4.464851327203820830e+01
2.027888159576885528e+03 1.387214690836157338e+00 4.418301357544398655e+01
2.027894170999100652e+03 1.335949273725551389e+00 4.468507899718682808e+01
2.027900182272837128e+03 1.392452132008038079e+00 4.721740540974113287e+01
2.027906193398092228e+03 1.588148035031944572e+00 5.175301403343350160e+01
2.027912204374862540e+03 1.475085803643121363e+00 4.913092367132905025e+01
2.027918215203144882e+03 1.328719684156956626e+00 4.610390761671693127e+01
2.027924225882935616e+03 1.284644002217943726e+00 4.532754044094595969e+01
2.027930236414232013e+03 1.236030824397160943e+00 4.328807952427145267e+01
2.027936246797030208e+03 1.279761731038520089e+00 4.395120714669327100e+01
2.027942257031327244e+03 1.234098937105349236e+00 4.287657669242310732e+01
2.027948267117119940e+03 1.148813022177583187e+00 4.045711232064962815e+01
2.027954277054404656e+03 1.077563279603433788e+00 4.178397767194238099e+01
2.027960286843178210e+03 1.055138380926270436e+00 4.032915437748329879e+01
2.027966296483437873e+03 1.196796220027207092e+00 4.257286386925560606e+01
2.027972305975179552e+03 1.222076564065271764e+00 4.356866713594694573e+01
2.027978315318400519e+03 1.170252886180631835e+00 4.168002234936838590e+01
2.027984324513097135e+03 1.130207874272905144e+00 4.139827604410756123e+01
2.027990333559266219e+03 1.023801348023847924e+00 4.010433555982626075e+01
2.027996342456904586e+03 9.224771606442395688e-01 3.550315305470436300e+01
2.028002351206009052e+03 8.614714901824407356e-01 3.393739173737331782e+01
2.028008359806575982e+03 8.662332003619758192e-01 3.177952394863618935e+01
2.028014368258602644e+03 9.198866550581207280e-01 2.859351922373474508e+01
2.028020376562085175e+03 9.764992524908437943e-01 2.892573281377510952e+01
2.028026384717020619e+03 9.531497557392525355e-01 2.946679354896145142e+01
2.028032392723405565e+03 9.179483092016276213e-01 2.829946259526161612e+01
2.028038400581236829e+03 1.033323130877406903e+00 3.018972962561244699e+01
2.028044408290511228e+03 nan nan
2.028050415851225125e+03 nan nan
2.028056423263375564e+03 nan nan
2.028062430526959361e+03 nan nan
2.028068437641972650e+03 nan nan
2.028074444608412705e+03 nan nan
2.028080451426276113e+03 nan nan
2.028086458095559692e+03 nan nan
2.028092464616259576e+03 nan nan
2.028098470988373265e+03 nan nan
2.028104477211897347e+03 nan nan
2.028110483286827957e+03 nan nan
2.028116489213162367e+03 nan nan
2.028122494990897167e+03 nan nan
2.028128500620028944e+03 nan nan
2.028134506100554745e+03 nan nan
2.028140511432470930e+03 nan nan
2.028146516615774317e+03 nan nan
2.028152521650461495e+03 nan nan
2.028158526536529735e+03 nan nan
2.028164531273975172e+03 nan nan
2.028170535862794623e+03 nan nan
2.028176540302985131e+03 nan nan
2.028182544594543515e+03 nan nan
2.028188548737465680e+03 nan nan
2.028194552731748900e+03 nan nan
2.028200556577389989e+03 nan nan
2.028206560274385765e+03 nan nan
2.028212563822732363e+03 nan nan
2.028218567222427055e+03 nan nan
2.028224570473466201e+03 nan nan
2.028230573575846847e+03 nan nan
2.028236576529565582e+03 nan nan
2.028242579334618995e+03 nan nan
2.028248581991004130e+03 nan nan
2.028254584498717350e+03 nan nan
2.028260586857755470e+03 nan nan
2.028266589068115309e+03 nan nan
2.028272591129793682e+03 nan nan
2.028278593042787179e+03 nan nan
2.028284594807092390e+03 nan nan
2.028290596422706358e+03 nan nan
2.028296597889625446e+03 nan nan
2.028302599207846697e+03 nan nan
2.028308600377366702e+03 nan nan
2.028314601398182049e+03 1.053168705681044814e+00 4.305215357302738255e+01
2.028320602270289783e+03 1.010011991982296520e+00 4.144335594763558106e+01
2.028326602993686492e+03 8.765881331561516943e-01 3.403833509959477510e+01
2.028332603568368540e+03 8.460516343861176347e-01 3.263045278589046205e+01
2.028338603994333198e+03 9.096273862147721267e-01 3.514536284622958107e+01
2.028344604271576827e+03 8.905058326621378972e-01 3.433165479653561647e+01
2.028350604400096472e+03 nan nan
2.028356604379888495e+03 nan nan
2.028362604210949712e+03 nan nan
2.028368603893277168e+03 nan nan
2.028374603426867225e+03 nan nan
2.028380602811716471e+03 nan nan
2.028386602047822180e+03 nan nan
2.028392601135180712e+03 nan nan
2.028398600073788884e+03 nan nan
2.028404598863643514e+03 nan nan
2.028410597504741190e+03 nan nan
2.028416595997078502e+03 nan nan
2.028422594340652495e+03 nan nan
2.028428592535459757e+03 nan nan
2.028434590581496650e+03 nan nan
2.028440588478760674e+03 nan nan
2.028446586227247735e+03 nan nan
2.028452583826955333e+03 nan nan
2.028458581277879603e+03 nan nan
2.028464578580017587e+03 nan nan
2.028470575733365649e+03 nan nan
2.028476572737921060e+03 nan nan
2.028482569593680182e+03 nan nan
2.028488566300639604e+03 nan nan
2.028494562858796598e+03 nan nan
2.028500559268147526e+03 nan nan
2.028506555528688978e+03 nan nan
2.028512551640417996e+03 nan nan
2.028518547603330944e+03 nan nan
2.028524543417425093e+03 nan nan
2.028530539082696578e+03 nan nan
2.028536534599142669e+03 nan nan
2.028542529966759503e+03 nan nan
2.028548525185544349e+03 nan nan
2.028554520255493571e+03 nan nan
2.028560515176603985e+03 nan nan
2.028566509948872408e+03 nan nan
2.028572504572295657e+03 nan nan
2.028578499046870320e+03 nan nan
2.028584493372593215e+03 nan nan
2.028590487549460931e+03 9.781674277243507243e-01 3.423608355240403256e+01
2.028596481577470058e+03 9.312002413453063232e-01 3.491289661152107726e+01
2.028602475456617640e+03 9.119497043910617107e-01 3.430616385440488614e+01
2.028608469186900493e+03 9.215208697597175869e-01 3.531935095141015069e+01
2.028614462768314979e+03 nan nan
2.028620456200857916e+03 nan nan
2.028626449484526347e+03 nan nan
2.028632442619316635e+03 nan nan
2.028638435605225595e+03 nan nan
2.028644428442249819e+03 nan nan
2.028650421130386576e+03 nan nan
2.028656413669632002e+03 nan nan
2.028662406059983368e+03 nan nan
2.028668398301436810e+03 nan nan
2.028674390393989370e+03 nan nan
2.028680382337637866e+03 nan nan
2.028686374132378887e+03 nan nan
2.028692365778209250e+03 nan nan
2.028698357275125318e+03 nan nan
2.028704348623124588e+03 nan nan
2.028710339822203196e+03 nan nan
2.028716330872357958e+03 nan nan
2.028722321773585463e+03 nan nan
2.028728312525882984e+03 nan nan
2.028734303129246655e+03 nan nan
2.028740293583673520e+03 nan nan
2.028746283889160395e+03 nan nan
2.028752274045703643e+03 nan nan
2.028758264053300309e+03 nan nan
2.028764253911946980e+03 nan nan
2.028770243621640475e+03 nan nan
2.028776233182377609e+03 nan nan
2.028782222594154973e+03 nan nan
2.028788211856969156e+03 nan nan
2.028794200970817428e+03 nan nan
2.028800189935695698e+03 nan nan
2.028806178751601237e+03 nan nan
2.028812167418530862e+03 nan nan
2.028818155936481162e+03 nan nan
2.028824144305448726e+03 nan nan
2.028830132525430372e+03 nan nan
2.028836120596422916e+03 nan nan
2.028842108518423174e+03 nan nan
2.028848096291427510e+03 nan nan
2.028854083915432966e+03 nan nan
2.028860071390436133e+03 nan nan
2.028866058716433827e+03 nan nan
2.028872045893422865e+03 nan nan
2.028878032921400063e+03 nan nan
2.028884019800361557e+03 nan nan
2.028890006530304618e+03 nan nan
2.028895993111225835e+03 nan nan
2.028901979543122252e+03 nan nan
2.028907965825990004e+03 nan nan
2.028913951959826136e+03 nan nan
2.028919937944627691e+03 nan nan
2.028925923780390576e+03 nan nan
2.028931909467112519e+03 nan nan
2.028937895004789652e+03 nan nan
2.028943880393418794e+03 nan nan
2.028949865632996534e+03 nan nan
2.028955850723519916e+03 nan nan
2.028961835664985756e+03 nan nan
2.028967820457390644e+03 nan nan
2.028973805100730942e+03 nan nan
2.028979789595003695e+03 nan nan
2.028985773940205718e+03 nan nan
2.028991758136333829e+03 nan nan
2.028997742183384389e+03 nan nan
2.029003726081354444e+03 nan nan
2.029009709830240581e+03 nan nan
2.029015693430039846e+03 nan nan
2.029021676880748373e+03 nan nan
2.029027660182363434e+03 9.298307446449434188e-01 2.971893103963894589e+01
2.029033643334881390e+03 8.822039568236218487e-01 3.316442533086741662e+01
2.029039626338299286e+03 7.677608268890259158e-01 3.108043929144115580e+01
2.029045609192613711e+03 7.402382045423194779e-01 2.783372826024091751e+01
2.029051591897821481e+03 8.312902877230413656e-01 3.203230528257716259e+01
2.029057574453919187e+03 8.082883036485630779e-01 3.129247007841263084e+01
2.029063556860903873e+03 7.733500051439829992e-01 3.058625036906782668e+01
2.029069539118771900e+03 8.130900473526282424e-01 3.098750328844216284e+01
2.029075521227520085e+03 8.715044306613606295e-01 3.107198388341712914e+01
2.029081503187145245e+03 8.476136908416153082e-01 3.150014307195704077e+01
2.029087484997644196e+03 7.448983332009200264e-01 2.675638516167666126e+01
2.029093466659013757e+03 9.435875029969040817e-01 2.981899032589029019e+01
2.029099448171250060e+03 1.083118455240962286e+00 3.089095521539432099e+01
2.029105429534350606e+03 9.122251394985425588e-01 2.301637633516503811e+01
2.029111410748311755e+03 8.356853810543697358e-01 2.040112230871656962e+01
2.029117391813130325e+03 8.208843169147477248e-01 1.939273022450413464e+01
2.029123372728802906e+03 8.084320962089756035e-01 1.911575478805626105e+01
2.029129353495326313e+03 8.162295371966128421e-01 1.973862713638153110e+01
2.029135334112697592e+03 7.414209343765040261e-01 1.787265868389438594e+01
2.029141314580912876e+03 6.342510299939363438e-01 1.355447839942192800e+01
2.029147294899969665e+03 6.238259913582941962e-01 1.669512931158439173e+01
2.029153275069863867e+03 6.566712352377305217e-01 1.542866135902897362e+01
2.029159255090592978e+03 6.359262093018540618e-01 1.613098899421024512e+01
2.029165234962153136e+03 6.042011317176529950e-01 1.626151392680391083e+01
2.029171214684541383e+03 6.052152748004916427e-01 1.709390914366331415e+01
2.029177194257754536e+03 5.334451600031960838e-01 1.810190904433007120e+01
2.029183173681788958e+03 4.929540354437538796e-01 1.467430672527368962e+01
2.029189152956641692e+03 8.169925921226338650e-01 1.983846625870849323e+01
2.029195132082309556e+03 8.187024647353688955e-01 2.093963544605388094e+01
2.029201111058789138e+03 8.743528676682115197e-01 2.248762676266626670e+01
2.029207089886077256e+03 7.119469796657620364e-01 1.707794417306534740e+01
2.029213068564170271e+03 7.330745788262678087e-01 1.900300078009315641e+01
2.029219047093065456e+03 7.689718452075033905e-01 1.953797486552187834e+01
2.029225025472759171e+03 7.105746254047776711e-01 1.848869412379438870e+01
2.029231003703248462e+03 7.227921190264511297e-01 2.251246898837557353e+01
2.029236981784530144e+03 6.494559255032561484e-01 1.954924236557023320e+01
2.029242959716600126e+03 5.740308145959626129e-01 1.626821387523341045e+01
2.029248937499456133e+03 7.776201770401336422e-01 2.302123217794652987e+01
2.029254915133094528e+03 7.993571730419128940e-01 2.656753927976760110e+01
2.029260892617512127e+03 9.648926296676090253e-01 2.835210594907872306e+01
2.029266869952705292e+03 1.102695332836428621e+00 3.394601027512057101e+01
2.029272847138671295e+03 1.066756174131755053e+00 3.420939292260246845e+01
2.029278824175406498e+03 1.127575093782388516e+00 3.397898166724085200e+01
2.029284801062907945e+03 1.211522572395754782e+00 3.119673472416563698e+01
2.029290777801171998e+03 1.182822483325192353e+00 2.941605662388074549e+01
2.029296754390195929e+03 1.087211463849546700e+00 2.738822208395918878e+01
2.029302730829975872e+03 nan nan
2.029308707120508871e+03 nan nan
2.029314683261791743e+03 nan nan
2.029320659253821077e+03 nan nan
2.029326635096593918e+03 nan nan
2.029332610790106401e+03 nan nan
2.029338586334356023e+03 nan nan
2.029344561729338693e+03 nan nan
2.029350536975051909e+03 nan nan
2.029356512071492034e+03 nan nan
2.029362487018655884e+03 nan nan
2.029368461816540048e+03 nan nan
2.029374436465141798e+03 nan nan
2.029380410964457042e+03 nan nan
2.029386385314483277e+03 nan nan
2.029392359515216640e+03 nan nan
2.029398333566654401e+03 nan nan
2.029404307468793149e+03 nan nan
2.029410281221629248e+03 nan nan
2.029416254825159967e+03 nan nan
2.029422228279381670e+03 nan nan
2.029428201584291401e+03 nan nan
2.029434174739885520e+03 nan nan
2.029440147746161301e+03 nan nan
2.029446120603115105e+03 nan nan
2.029452093310743749e+03 nan nan
2.029458065869043821e+03 nan nan
2.029464038278012367e+03 nan nan
2.029470010537645976e+03 nan nan
2.029475982647941464e+03 nan nan
2.029481954608895194e+03 nan nan
2.029487926420504664e+03 nan nan
2.029493898082766009e+03 nan nan
2.029499869595676046e+03 nan nan
2.029505840959231818e+03 nan nan
2.029511812173429689e+03 nan nan
2.029517783238266929e+03 nan nan
2.029523754153739674e+03 nan nan
2.029529724919844966e+03 nan nan
2.029535695536579397e+03 1.063380418653875559e+00 3.392978951398885812e+01
2.029541666003940009e+03 1.078389626348330577e+00 3.393828161317599523e+01
2.029547636321923392e+03 1.344199838073651954e+00 3.458463775239625448e+01
2.029553606490526136e+03 1.429685253656853838e+00 3.768901852942231301e+01
2.029559576509745284e+03 1.370570243959481571e+00 3.477486771973938318e+01
2.029565546379577427e+03 1.180338405792568102e+00 3.014419677609783221e+01
2.029571516100019153e+03 1.378295915822773221e+00 3.573776261073916061e+01
2.029577485671067507e+03 1.545835946170304842e+00 3.672329160543883120e+01
2.029583455092718850e+03 1.404333672813792067e+00 3.233570805191290987e+01
2.029589424364970455e+03 1.185164240545744763e+00 3.122829213604337184e+01
2.029595393487818455e+03 1.256098127902353978e+00 2.771852332051828682e+01
2.029601362461260123e+03 1.138492347049401276e+00 2.440903227326919023e+01
2.029607331285292048e+03 1.254136649814573623e+00 2.974562092906026223e+01
2.029613299959910819e+03 1.215695813677228898e+00 2.928558041468134832e+01
2.029619268485113253e+03 1.140788198314280022e+00 3.088483479618732375e+01
2.029625236860896166e+03 1.135610196016888729e+00 2.795846055184023626e+01
2.029631205087256149e+03 1.007295842949515352e+00 2.640788100711269237e+01
2.029637173164190472e+03 9.717109619472171778e-01 2.755264828868511628e+01
2.029643141091694815e+03 8.425715576860967060e-01 2.186530903635892997e+01
2.029649108869767133e+03 1.009944486739405178e+00 2.464934092991271086e+01
2.029655076498403560e+03 1.004557356147302238e+00 2.433908423791990572e+01
2.029661043977600684e+03 1.036101932470288256e+00 2.657192396906480525e+01
2.029667011307355551e+03 1.080594818453461059e+00 2.656151783839293756e+01
2.029672978487664977e+03 1.030564093286812533e+00 2.641218285804189847e+01
2.029678945518525325e+03 9.798290477971056678e-01 2.578394381798200996e+01
2.029684912399933864e+03 9.148766953640805610e-01 2.842768725126995832e+01
2.029690879131886732e+03 8.565595921039895755e-01 2.971811457884626861e+01
2.029696845714381425e+03 9.206857170063147411e-01 3.014324185963979019e+01
2.029702812147413624e+03 9.153016536597744501e-01 2.982273758991886226e+01
2.029708778430981511e+03 9.851239864547318703e-01 2.700319502421551121e+01
2.029714744565080537e+03 1.099034115858779970e+00 2.887304468472592944e+01
2.029720710549707974e+03 1.130530274750886743e+00 3.298222915556205947e+01
2.029726676384860639e+03 1.119451788682654270e+00 3.617522394194448054e+01
2.029732642070535121e+03 1.201113085220458565e+00 3.636185897667919420e+01
2.029738607606728465e+03 1.245777498965635610e+00 3.497589404639144561e+01
2.029744572993437032e+03 1.272535214213884380e+00 3.903844252966032258e+01
2.029750538230657639e+03 1.207906127206922031e+00 4.303174738172724290e+01
2.029756503318387104e+03 1.293364745840449581e+00 4.208273440982523539e+01
2.029762468256622469e+03 1.161727922196353679e+00 4.008713610385186144e+01
2.029768433045359870e+03 1.271288428387879366e+00 4.192293484623744604e+01
2.029774397684596579e+03 1.353550906251737018e+00 3.840077730074743556e+01
2.029780362174329184e+03 1.088721603023269813e+00 3.917653190114906891e+01
2.029786326514554275e+03 1.131866556376091904e+00 3.608808441051772320e+01
2.029792290705269124e+03 1.026200676212577045e+00 3.303233549415448067e+01
2.029798254746469638e+03 1.022361913010137346e+00 3.507721650750744402e+01
2.029804218638153088e+03 1.127897231574619852e+00 3.387891968513499563e+01
2.029810182380316519e+03 1.236146558781090476e+00 3.504481152170841796e+01
2.029816145972955837e+03 1.172890900220409094e+00 3.545415089515147855e+01
2.029822109416068542e+03 1.103825531562864004e+00 3.449471227348829672e+01
2.029828072709650996e+03 1.036973115270126256e+00 3.285100976336967449e+01
2.029834035853700243e+03 1.104434962173185486e+00 3.856635710436888331e+01
2.029839998848212645e+03 1.131501484400974089e+00 3.767103974359827134e+01
2.029845961693185245e+03 8.455910264108955632e-01 3.034581093904384019e+01
2.029851924388614634e+03 8.983592027237157218e-01 2.903371981937880619e+01
2.029857886934497856e+03 9.789219998570126702e-01 2.927591306970498053e+01
2.029863849330831272e+03 9.028139017612137884e-01 2.702865667013240625e+01
